client_id,round_number,hierarchy,num_samples,set,accuracy,loss
THE_TRAGEDY_OF_CORIOLANUS_LARTIUS,10,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",2101,train,0.3934760448521916,2.138223648071289
THE_TRAGEDY_OF_CORIOLANUS_ROMAN,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",1083,train,0.4411483253588517,1.9576600790023804
THE_TRAGEDY_OF_JULIUS_CAESAR_OCTAVIUS,10,"M,U,C,H, ,A,D,O, ,A,B,O,U,T, ,N,O,T,H,I,N,G",1747,train,0.4132684114424833,2.049027442932129
THE_TRAGEDY_OF_KING_LEAR_EDM,10,"T,H,E, ,T,H,I,R,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",12976,train,0.42454676993786705,1.958224892616272
THE_TRAGEDY_OF_KING_LEAR_GON,10,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",7966,train,0.41312154696132597,2.0310487747192383
THE_TRAGEDY_OF_MACBETH_HECATE,10,"K,I,N,G, ,R,I,C,H,A,R,D, ,I,I,I",1330,train,0.4148264984227129,2.0829451084136963
THE_TRAGEDY_OF_MACBETH_SIWARD,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",968,train,0.4118895966029724,2.0192596912384033
THE_TRAGEDY_OF_OTHELLO__MOOR_OF_VENICE_LODOVICO,10,"S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,I,V",2742,train,0.46808510638297873,1.8251739740371704
THE_TRAGEDY_OF_TITUS_ANDRONICUS_LUCIUS,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",7929,train,0.40238656861384764,2.1055853366851807
THE_TWO_GENTLEMEN_OF_VERONA_DUKE,10,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",8134,train,0.4505479637396834,1.8816498517990112
THE_TWO_GENTLEMEN_OF_VERONA_THURIO,10,"A,S, ,Y,O,U, ,L,I,K,E, ,I,T",1908,train,0.4133109619686801,1.9894163608551025
THE_WINTER_S_TALE_PERDITA,10,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",5085,train,0.40111900150634816,2.117708921432495
THE_WINTER_S_TALE_POLIXENES,10,"T,H,E, ,M,E,R,R,Y, ,W,I,V,E,S, ,O,F, ,W,I,N,D,S,O,R",11745,train,0.4025937411897378,2.059636116027832
ALLS_WELL_THAT_ENDS_WELL_STEWARD,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",1706,test,0.34,2.1409964561462402
AS_YOU_LIKE_IT_DUKE_SENIOR,10,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",5091,test,0.4200913242009132,2.1563966274261475
KING_HENRY_THE_EIGHTH_LOVELL,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,J,U,L,I,U,S, ,C,A,E,S,A,R",2510,test,0.3611111111111111,2.252364158630371
KING_HENRY_THE_EIGHTH_OLD_LADY,10,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",2470,test,0.4090909090909091,1.9064899682998657
KING_HENRY_THE_EIGHTH_THIRD_GENTLEMAN,10,"M,E,A,S,U,R,E, ,F,O,R, ,M,E,A,S,U,R,E",2110,test,0.4714285714285714,1.903508186340332
KING_RICHARD_III_RATCLIFF,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",1450,test,0.36486486486486486,2.056385040283203
MEASURE_FOR_MEASURE_LUCIO,10,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",12244,test,0.4220103986135182,1.992236614227295
MUCH_ADO_ABOUT_NOTHING_ANT,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",1834,test,0.4424778761061947,1.7090197801589966
SECOND_PART_OF_KING_HENRY_IV_DAVY,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,O,T,H,E,L,L,O,,, ,M,O,O,R, ,O,F, ,V,E,N,I,C,E",1426,test,0.4861111111111111,1.8525267839431763
THE_FIRST_PART_OF_HENRY_THE_SIXTH_BASTARD,10,"T,H,E, ,H,I,S,T,O,R,Y, ,O,F, ,T,R,O,I,L,U,S, ,A,N,D, ,C,R,E,S,S,I,D,A",1216,test,0.3137254901960784,2.3641889095306396
THE_FIRST_PART_OF_HENRY_THE_SIXTH_JOHN,10,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,O,U,R,T,H",1845,test,0.3508771929824561,2.312870502471924
THE_FIRST_PART_OF_HENRY_THE_SIXTH_SHEPHERD,10,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",872,test,0.5294117647058824,1.7396541833877563
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_GADS,10,"A,L,L,S, ,W,E,L,L, ,T,H,A,T, ,E,N,D,S, ,W,E,L,L",1872,test,0.3333333333333333,2.3121838569641113
THE_FIRST_PART_OF_KING_HENRY_THE_FOURTH_LADY,10,"T,H,E, ,L,I,F,E, ,O,F, ,T,I,M,O,N, ,O,F, ,A,T,H,E,N,S",1755,test,0.4857142857142857,1.9025791883468628
THE_HISTORY_OF_TROILUS_AND_CRESSIDA_PANDARUS,10,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",16364,test,0.41315453384418904,2.026329517364502
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,M,A,C,B,E,T,H",4341,test,0.4022038567493113,2.1240074634552
THE_LIFE_OF_KING_HENRY_THE_FIFTH_KING_HENRY,10,"T,H,E, ,S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",40679,test,0.4298223667750813,2.003558397293091
THE_LIFE_OF_TIMON_OF_ATHENS_LUCULLUS,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,A,N,T,O,N,Y, ,A,N,D, ,C,L,E,O,P,A,T,R,A",970,test,0.6153846153846154,1.6376806497573853
THE_MERRY_WIVES_OF_WINDSOR_FALSTAFF,10,"T,H,E, ,W,I,N,T,E,R,',S, ,T,A,L,E",13114,test,0.41498791297340853,2.0692100524902344
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_SIMPCOX,10,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",829,test,0.0,3.9490044116973877
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_WARWICK,10,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",5681,test,0.4084507042253521,2.141580820083618
THE_THIRD_PART_OF_KING_HENRY_THE_SIXTH_FATHER,10,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",1002,test,0.5666666666666667,1.6408873796463013
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_CLOWN,10,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",1111,test,0.3,2.6880862712860107
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_SOLDIER,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,T,I,T,U,S, ,A,N,D,R,O,N,I,C,U,S",1124,test,0.42857142857142855,2.2974331378936768
THE_TRAGEDY_OF_CORIOLANUS_COMINIUS,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",10502,test,0.4,2.0469348430633545
THE_TRAGEDY_OF_CORIOLANUS_LARTIUS,10,"T,H,E, ,F,I,R,S,T, ,P,A,R,T, ,O,F, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",2101,test,0.381294964028777,2.0869903564453125
THE_TRAGEDY_OF_CORIOLANUS_ROMAN,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,K,I,N,G, ,L,E,A,R",1083,test,0.47368421052631576,1.8614810705184937
THE_TRAGEDY_OF_JULIUS_CAESAR_OCTAVIUS,10,"M,U,C,H, ,A,D,O, ,A,B,O,U,T, ,N,O,T,H,I,N,G",1747,test,0.4326923076923077,1.892076015472412
THE_TRAGEDY_OF_KING_LEAR_EDM,10,"T,H,E, ,T,H,I,R,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,S,I,X,T,H",12976,test,0.4352078239608802,1.9867191314697266
THE_TRAGEDY_OF_KING_LEAR_GON,10,"K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,E,I,G,H,T,H",7966,test,0.38980716253443526,2.204862356185913
THE_TRAGEDY_OF_MACBETH_HECATE,10,"K,I,N,G, ,R,I,C,H,A,R,D, ,I,I,I",1330,test,0.24193548387096775,2.5454726219177246
THE_TRAGEDY_OF_MACBETH_SIWARD,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",968,test,0.3076923076923077,2.471961498260498
THE_TRAGEDY_OF_OTHELLO__MOOR_OF_VENICE_LODOVICO,10,"S,E,C,O,N,D, ,P,A,R,T, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,I,V",2742,test,0.46078431372549017,1.9022161960601807
THE_TRAGEDY_OF_TITUS_ANDRONICUS_LUCIUS,10,"T,H,E, ,T,R,A,G,E,D,Y, ,O,F, ,C,O,R,I,O,L,A,N,U,S",7929,test,0.39473684210526316,2.037040948867798
THE_TWO_GENTLEMEN_OF_VERONA_DUKE,10,"T,H,E, ,T,W,O, ,G,E,N,T,L,E,M,E,N, ,O,F, ,V,E,R,O,N,A",8134,test,0.4306864064602961,1.9928256273269653
THE_TWO_GENTLEMEN_OF_VERONA_THURIO,10,"A,S, ,Y,O,U, ,L,I,K,E, ,I,T",1908,test,0.4666666666666667,1.7061892747879028
THE_WINTER_S_TALE_PERDITA,10,"T,H,E, ,L,I,F,E, ,O,F, ,K,I,N,G, ,H,E,N,R,Y, ,T,H,E, ,F,I,F,T,H",5085,test,0.3995433789954338,1.996659278869629
THE_WINTER_S_TALE_POLIXENES,10,"T,H,E, ,M,E,R,R,Y, ,W,I,V,E,S, ,O,F, ,W,I,N,D,S,O,R",11745,test,0.4375,1.9823002815246582
